,file_name,file_extension,id,width,height,channel,segmentation,area,bbox,use,bbox_area,bright,lumin,lapla,expos
1579,01848.jpeg,jpeg,1848,225,225,3,"[[6, 107, 98, 107, 98, 222, 6, 222]]",10580,"[6, 107, 92, 115]",train,20.9,0.43,0.14430701202291618,0.003581184483734284,ok
1580,01849.jpeg,jpeg,1849,1600,1155,3,"[[102, 157, 1417, 157, 1417, 976, 102, 976]]",1076985,"[102, 157, 1315, 819]",train,58.28,0.47,0.15619952678040916,0.04134202886841701,ok
1581,01850.jpeg,jpeg,1850,1300,825,3,"[[34, 67, 1290, 67, 1290, 515, 34, 515]]",562688,"[34, 67, 1256, 448]",train,52.47,0.5,0.16774293035940097,0.0025551453110547666,ok
1582,01852.jpeg,jpeg,1852,1066,800,3,"[[1, 138, 1060, 138, 1060, 799, 1, 799]]",699999,"[1, 138, 1059, 661]",train,82.08,0.35,0.118002179671118,0.03559628208478585,ok
1583,01853.jpeg,jpeg,1853,489,366,3,"[[381, 197, 489, 197, 489, 366, 381, 366]]",18252,"[381, 197, 108, 169]",train,10.2,0.41,0.13777421644696483,0.01633579075194587,ok
1584,01853.jpeg,jpeg,1853,489,366,3,"[[1, 120, 289, 120, 289, 346, 1, 346]]",65088,"[1, 120, 288, 226]",train,36.37,0.41,0.13777421644696483,0.01633579075194587,ok
1585,01853.jpeg,jpeg,1853,489,366,3,"[[176, 98, 489, 98, 489, 272, 176, 272]]",54462,"[176, 98, 313, 174]",train,30.43,0.41,0.13777421644696483,0.01633579075194587,ok
1586,01854.jpeg,jpeg,1854,1600,1200,3,"[[660, 332, 1371, 332, 1371, 737, 660, 737]]",287955,"[660, 332, 711, 405]",train,15.0,0.56,0.18559734136710232,0.03835555799496454,ok
1587,01854.jpeg,jpeg,1854,1600,1200,3,"[[152, 296, 845, 296, 845, 702, 152, 702]]",281358,"[152, 296, 693, 406]",train,14.65,0.56,0.18559734136710232,0.03835555799496454,ok
1588,01855.jpeg,jpeg,1855,392,654,4,"[[188, 430, 290, 430, 290, 629, 188, 629]]",20298,"[188, 430, 102, 199]",train,7.92,0.64,0.21211242906948713,0.02754089789555042,ok
1589,01855.jpeg,jpeg,1855,392,654,4,"[[212, 110, 276, 110, 276, 202, 212, 202]]",5888,"[212, 110, 64, 92]",train,2.3,0.64,0.21211242906948713,0.02754089789555042,ok
1590,01855.jpeg,jpeg,1855,392,654,4,"[[164, 38, 208, 38, 208, 97, 164, 97]]",2596,"[164, 38, 44, 59]",train,1.01,0.64,0.21211242906948713,0.02754089789555042,ok
1591,01856.jpeg,jpeg,1856,1000,1500,3,"[[2, 139, 999, 139, 999, 1392, 2, 1392]]",1249241,"[2, 139, 997, 1253]",train,83.28,0.34,0.11381231198257082,0.04684257807764515,ok
1592,01857.jpeg,jpeg,1857,1571,1260,3,"[[13, 530, 1483, 530, 1483, 1259, 13, 1259]]",1071630,"[13, 530, 1470, 729]",train,54.14,0.55,0.18236512843107874,0.008805274999421811,ok
1593,01857.jpeg,jpeg,1857,1571,1260,3,"[[610, 289, 865, 289, 865, 560, 610, 560]]",69105,"[610, 289, 255, 271]",train,3.49,0.55,0.18236512843107874,0.008805274999421811,ok
1594,01857.jpeg,jpeg,1857,1571,1260,3,"[[814, 177, 945, 177, 945, 316, 814, 316]]",18209,"[814, 177, 131, 139]",train,0.92,0.55,0.18236512843107874,0.008805274999421811,ok
1595,01858.jpeg,jpeg,1858,259,194,4,"[[0, 40, 84, 40, 84, 136, 0, 136]]",8064,"[0, 40, 84, 96]",train,16.05,0.41,0.1372143953708538,0.007010913291817787,ok
1596,01858.jpeg,jpeg,1858,259,194,4,"[[92, 64, 259, 64, 259, 194, 92, 194]]",21710,"[92, 64, 167, 130]",train,43.21,0.41,0.1372143953708538,0.007010913291817787,ok
1597,01859.jpeg,jpeg,1859,1188,669,3,"[[651, 138, 1048, 138, 1048, 251, 651, 251]]",44861,"[651, 138, 397, 113]",train,5.64,0.49,0.1618450117267981,0.013536145039337586,ok
1598,01859.jpeg,jpeg,1859,1188,669,3,"[[90, 224, 1188, 224, 1188, 669, 90, 669]]",488610,"[90, 224, 1098, 445]",train,61.48,0.49,0.1618450117267981,0.013536145039337586,ok
1599,01860.jpeg,jpeg,1860,640,480,3,"[[0, 30, 639, 30, 639, 405, 0, 405]]",239625,"[0, 30, 639, 375]",train,78.0,0.55,0.1844324023011982,0.00954752166145038,over-exposed
1600,01861.jpeg,jpeg,1861,877,537,4,"[[156, 110, 250, 110, 250, 235, 156, 235]]",11750,"[156, 110, 94, 125]",train,2.49,0.6,0.20039806982971675,0.007085339441603909,ok
1601,01861.jpeg,jpeg,1861,877,537,4,"[[411, 93, 532, 93, 532, 221, 411, 221]]",15488,"[411, 93, 121, 128]",train,3.29,0.6,0.20039806982971675,0.007085339441603909,ok
1602,01861.jpeg,jpeg,1861,877,537,4,"[[226, 295, 388, 295, 388, 478, 226, 478]]",29646,"[226, 295, 162, 183]",train,6.29,0.6,0.20039806982971675,0.007085339441603909,ok
1603,01862.jpeg,jpeg,1862,640,480,3,"[[39, 77, 595, 77, 595, 444, 39, 444]]",204052,"[39, 77, 556, 367]",train,66.42,0.5,0.16536944699754902,0.032789998831285506,ok
1604,01863.jpeg,jpeg,1863,259,194,3,"[[1, 41, 241, 41, 241, 171, 1, 171]]",31200,"[1, 41, 240, 130]",train,62.09,0.42,0.1415026305869241,0.008714913831554063,ok
1605,01864.jpeg,jpeg,1864,1024,683,3,"[[0, 375, 498, 375, 498, 683, 0, 683]]",153384,"[0, 375, 498, 308]",train,21.93,0.46,0.15278195694456403,0.02752742997579602,ok
1606,01864.jpeg,jpeg,1864,1024,683,3,"[[622, 301, 983, 301, 983, 683, 622, 683]]",137902,"[622, 301, 361, 382]",train,19.72,0.46,0.15278195694456403,0.02752742997579602,ok
1607,01864.jpeg,jpeg,1864,1024,683,3,"[[797, 257, 986, 257, 986, 318, 797, 318]]",11529,"[797, 257, 189, 61]",train,1.65,0.46,0.15278195694456403,0.02752742997579602,ok
1608,01865.jpeg,jpeg,1865,1280,1280,3,"[[3, 63, 1104, 63, 1104, 824, 3, 824]]",837861,"[3, 63, 1101, 761]",train,51.14,0.38,0.12673529012842127,0.042133801807982804,ok
1609,01865.jpeg,jpeg,1865,1280,1280,3,"[[1066, 939, 1280, 939, 1280, 1280, 1066, 1280]]",72974,"[1066, 939, 214, 341]",train,4.45,0.38,0.12673529012842127,0.042133801807982804,ok
1610,01865.jpeg,jpeg,1865,1280,1280,3,"[[671, 1060, 930, 1060, 930, 1241, 671, 1241]]",46879,"[671, 1060, 259, 181]",train,2.86,0.38,0.12673529012842127,0.042133801807982804,ok
1611,01865.jpeg,jpeg,1865,1280,1280,3,"[[0, 1041, 281, 1041, 281, 1241, 0, 1241]]",56200,"[0, 1041, 281, 200]",train,3.43,0.38,0.12673529012842127,0.042133801807982804,ok
1612,01866.jpeg,jpeg,1866,579,369,3,"[[90, 76, 454, 76, 454, 364, 90, 364]]",104832,"[90, 76, 364, 288]",train,49.07,0.62,0.2076440219852773,0.0,over-exposed
1613,01867.jpeg,jpeg,1867,1440,1920,3,"[[0, 639, 1419, 639, 1419, 1295, 0, 1295]]",930864,"[0, 639, 1419, 656]",train,33.67,0.39,0.1301677512633141,0.012674286408330758,ok
1614,01868.jpeg,jpeg,1868,1080,708,3,"[[242, 176, 732, 176, 732, 557, 242, 557]]",186690,"[242, 176, 490, 381]",train,24.42,0.31,0.10401595795603588,0.02132006250271163,ok
1615,01869.jpeg,jpeg,1869,480,318,3,"[[85, 36, 474, 36, 474, 276, 85, 276]]",93360,"[85, 36, 389, 240]",train,61.16,0.37,0.12443317438785437,0.01417838805313824,ok
1616,01870.jpeg,jpeg,1870,870,470,3,"[[239, 271, 395, 271, 395, 363, 239, 363]]",14352,"[239, 271, 156, 92]",train,3.51,0.54,0.1809258539969342,0.012373251644344142,ok
1617,01870.jpeg,jpeg,1870,870,470,3,"[[104, 75, 231, 75, 231, 183, 104, 183]]",13716,"[104, 75, 127, 108]",train,3.35,0.54,0.1809258539969342,0.012373251644344142,ok
1618,01870.jpeg,jpeg,1870,870,470,3,"[[384, 326, 570, 326, 570, 409, 384, 409]]",15438,"[384, 326, 186, 83]",train,3.78,0.54,0.1809258539969342,0.012373251644344142,ok
1619,01870.jpeg,jpeg,1870,870,470,3,"[[570, 369, 764, 369, 764, 464, 570, 464]]",18430,"[570, 369, 194, 95]",train,4.51,0.54,0.1809258539969342,0.012373251644344142,ok
1620,01870.jpeg,jpeg,1870,870,470,3,"[[93, 194, 252, 194, 252, 289, 93, 289]]",15105,"[93, 194, 159, 95]",train,3.69,0.54,0.1809258539969342,0.012373251644344142,ok
1621,01871.jpeg,jpeg,1871,800,450,3,"[[66, 140, 694, 140, 694, 450, 66, 450]]",194680,"[66, 140, 628, 310]",train,54.08,0.37,0.12396656136528683,0.013852581467390847,ok
1622,01873.jpeg,jpeg,1873,1920,2560,3,"[[814, 1243, 1903, 1243, 1903, 2072, 814, 2072]]",902781,"[814, 1243, 1089, 829]",train,18.37,0.54,0.18051537819989108,0.030347155917563366,ok
1623,01873.jpeg,jpeg,1873,1920,2560,3,"[[1040, 1037, 1617, 1037, 1617, 1294, 1040, 1294]]",148289,"[1040, 1037, 577, 257]",train,3.02,0.54,0.18051537819989108,0.030347155917563366,ok
1624,01873.jpeg,jpeg,1873,1920,2560,3,"[[1097, 969, 1500, 969, 1500, 1078, 1097, 1078]]",43927,"[1097, 969, 403, 109]",train,0.89,0.54,0.18051537819989108,0.030347155917563366,ok
1625,01873.jpeg,jpeg,1873,1920,2560,3,"[[1077, 886, 1517, 886, 1517, 966, 1077, 966]]",35200,"[1077, 886, 440, 80]",train,0.72,0.54,0.18051537819989108,0.030347155917563366,ok
1626,01873.jpeg,jpeg,1873,1920,2560,3,"[[343, 1109, 952, 1109, 952, 1489, 343, 1489]]",231420,"[343, 1109, 609, 380]",train,4.71,0.54,0.18051537819989108,0.030347155917563366,ok
1627,01873.jpeg,jpeg,1873,1920,2560,3,"[[1537, 871, 1920, 871, 1920, 1311, 1537, 1311]]",168520,"[1537, 871, 383, 440]",train,3.43,0.54,0.18051537819989108,0.030347155917563366,ok
1628,01873.jpeg,jpeg,1873,1920,2560,3,"[[334, 823, 948, 823, 948, 1063, 334, 1063]]",147360,"[334, 823, 614, 240]",train,3.0,0.54,0.18051537819989108,0.030347155917563366,ok
1629,01873.jpeg,jpeg,1873,1920,2560,3,"[[340, 1037, 949, 1037, 949, 1171, 340, 1171]]",81606,"[340, 1037, 609, 134]",train,1.66,0.54,0.18051537819989108,0.030347155917563366,ok
1630,01874.jpeg,jpeg,1874,750,500,3,"[[196, 175, 380, 175, 380, 252, 196, 252]]",14168,"[196, 175, 184, 77]",valid,3.78,0.53,0.17827010021786496,0.02911457038215877,ok
1631,01874.jpeg,jpeg,1874,750,500,3,"[[137, 179, 203, 179, 203, 228, 137, 228]]",3234,"[137, 179, 66, 49]",valid,0.86,0.53,0.17827010021786496,0.02911457038215877,ok
1632,01874.jpeg,jpeg,1874,750,500,3,"[[162, 174, 265, 174, 265, 249, 162, 249]]",7725,"[162, 174, 103, 75]",valid,2.06,0.53,0.17827010021786496,0.02911457038215877,ok
1633,01874.jpeg,jpeg,1874,750,500,3,"[[38, 246, 750, 246, 750, 500, 38, 500]]",180848,"[38, 246, 712, 254]",valid,48.23,0.53,0.17827010021786496,0.02911457038215877,ok
1634,01874.jpeg,jpeg,1874,750,500,3,"[[291, 156, 749, 156, 749, 287, 291, 287]]",59998,"[291, 156, 458, 131]",valid,16.0,0.53,0.17827010021786496,0.02911457038215877,ok
1635,01875.jpeg,jpeg,1875,194,259,3,"[[1, 76, 194, 76, 194, 195, 1, 195]]",22967,"[1, 76, 193, 119]",valid,45.71,0.56,0.18574199253398768,0.005398846692410893,ok
1636,01876.jpeg,jpeg,1876,940,650,3,"[[0, 148, 889, 148, 889, 650, 0, 650]]",446278,"[0, 148, 889, 502]",valid,73.04,0.42,0.14117942727554741,0.022002767795344137,ok
1637,01876.jpeg,jpeg,1876,940,650,3,"[[525, 139, 940, 139, 940, 314, 525, 314]]",72625,"[525, 139, 415, 175]",valid,11.89,0.42,0.14117942727554741,0.022002767795344137,ok
1638,01876.jpeg,jpeg,1876,940,650,3,"[[593, 67, 940, 67, 940, 140, 593, 140]]",25331,"[593, 67, 347, 73]",valid,4.15,0.42,0.14117942727554741,0.022002767795344137,ok
1639,01877.jpeg,jpeg,1877,757,568,4,"[[54, 400, 303, 400, 303, 528, 54, 528]]",31872,"[54, 400, 249, 128]",valid,7.41,0.71,0.2373447960190147,0.016064516014452444,ok
1640,01877.jpeg,jpeg,1877,757,568,4,"[[626, 11, 722, 11, 722, 106, 626, 106]]",9120,"[626, 11, 96, 95]",valid,2.12,0.71,0.2373447960190147,0.016064516014452444,ok
1641,01878.jpeg,jpeg,1878,259,194,3,"[[61, 51, 236, 51, 236, 181, 61, 181]]",22750,"[61, 51, 175, 130]",valid,45.28,0.52,0.17319806161528417,0.005586132351636161,ok
1642,01879.jpeg,jpeg,1879,666,666,3,"[[0, 123, 125, 123, 125, 296, 0, 296]]",21625,"[0, 123, 125, 173]",valid,4.88,0.33,0.1091800126099131,0.03122377861947906,ok
1643,01879.jpeg,jpeg,1879,666,666,3,"[[119, 171, 522, 171, 522, 578, 119, 578]]",164021,"[119, 171, 403, 407]",valid,36.98,0.33,0.1091800126099131,0.03122377861947906,ok
1644,01879.jpeg,jpeg,1879,666,666,3,"[[365, 199, 666, 199, 666, 666, 365, 666]]",140567,"[365, 199, 301, 467]",valid,31.69,0.33,0.1091800126099131,0.03122377861947906,ok
1645,01879.jpeg,jpeg,1879,666,666,3,"[[1, 110, 328, 110, 328, 624, 1, 624]]",168078,"[1, 110, 327, 514]",valid,37.89,0.33,0.1091800126099131,0.03122377861947906,ok
1646,01880.jpeg,jpeg,1880,725,1024,4,"[[0, 220, 505, 220, 505, 599, 0, 599]]",191395,"[0, 220, 505, 379]",valid,25.78,0.47,0.1558070786144918,0.028298264975824307,ok
1647,01880.jpeg,jpeg,1880,725,1024,4,"[[356, 221, 724, 221, 724, 434, 356, 434]]",78384,"[356, 221, 368, 213]",valid,10.56,0.47,0.1558070786144918,0.028298264975824307,ok
1648,01880.jpeg,jpeg,1880,725,1024,4,"[[479, 221, 725, 221, 725, 357, 479, 357]]",33456,"[479, 221, 246, 136]",valid,4.51,0.47,0.1558070786144918,0.028298264975824307,ok
1649,01880.jpeg,jpeg,1880,725,1024,4,"[[167, 221, 711, 221, 711, 487, 167, 487]]",144704,"[167, 221, 544, 266]",valid,19.49,0.47,0.1558070786144918,0.028298264975824307,ok
1650,01881.jpeg,jpeg,1881,1200,630,4,"[[569, 357, 1114, 357, 1114, 629, 569, 629]]",148240,"[569, 357, 545, 272]",valid,19.61,0.53,0.1778336756924993,0.055574946901410405,ok
1651,01881.jpeg,jpeg,1881,1200,630,4,"[[958, 348, 1200, 348, 1200, 615, 958, 615]]",64614,"[958, 348, 242, 267]",valid,8.55,0.53,0.1778336756924993,0.055574946901410405,ok
1652,01882.jpeg,jpeg,1882,1300,869,3,"[[40, 0, 218, 0, 218, 45, 40, 45]]",8010,"[40, 0, 178, 45]",valid,0.71,0.3,0.0990705740028153,0.02311858176813622,ok
1653,01882.jpeg,jpeg,1882,1300,869,3,"[[1136, 589, 1284, 589, 1284, 651, 1136, 651]]",9176,"[1136, 589, 148, 62]",valid,0.81,0.3,0.0990705740028153,0.02311858176813622,ok
1654,01882.jpeg,jpeg,1882,1300,869,3,"[[1132, 648, 1283, 648, 1283, 733, 1132, 733]]",12835,"[1132, 648, 151, 85]",valid,1.14,0.3,0.0990705740028153,0.02311858176813622,ok
1655,01882.jpeg,jpeg,1882,1300,869,3,"[[1135, 523, 1286, 523, 1286, 608, 1135, 608]]",12835,"[1135, 523, 151, 85]",valid,1.14,0.3,0.0990705740028153,0.02311858176813622,ok
1656,01882.jpeg,jpeg,1882,1300,869,3,"[[597, 574, 671, 574, 671, 733, 597, 733]]",11766,"[597, 574, 74, 159]",valid,1.04,0.3,0.0990705740028153,0.02311858176813622,ok
1657,01882.jpeg,jpeg,1882,1300,869,3,"[[532, 584, 600, 584, 600, 731, 532, 731]]",9996,"[532, 584, 68, 147]",valid,0.88,0.3,0.0990705740028153,0.02311858176813622,ok
1658,01882.jpeg,jpeg,1882,1300,869,3,"[[670, 604, 740, 604, 740, 735, 670, 735]]",9170,"[670, 604, 70, 131]",valid,0.81,0.3,0.0990705740028153,0.02311858176813622,ok
1659,01882.jpeg,jpeg,1882,1300,869,3,"[[462, 590, 534, 590, 534, 728, 462, 728]]",9936,"[462, 590, 72, 138]",valid,0.88,0.3,0.0990705740028153,0.02311858176813622,ok
1660,01883.jpeg,jpeg,1883,1300,956,3,"[[693, 335, 1192, 335, 1192, 778, 693, 778]]",221057,"[693, 335, 499, 443]",valid,17.79,0.49,0.16274612145040399,0.02889317303799973,ok
1661,01883.jpeg,jpeg,1883,1300,956,3,"[[103, 337, 673, 337, 673, 734, 103, 734]]",226290,"[103, 337, 570, 397]",valid,18.21,0.49,0.16274612145040399,0.02889317303799973,ok
1662,01884.jpeg,jpeg,1884,761,473,4,"[[33, 250, 281, 250, 281, 384, 33, 384]]",33232,"[33, 250, 248, 134]",valid,9.23,0.42,0.1408167613168233,0.010750404529952386,ok
1663,01884.jpeg,jpeg,1884,761,473,4,"[[531, 162, 683, 162, 683, 370, 531, 370]]",31616,"[531, 162, 152, 208]",valid,8.78,0.42,0.1408167613168233,0.010750404529952386,ok
1664,01886.jpeg,jpeg,1886,626,351,3,"[[193, 95, 507, 95, 507, 270, 193, 270]]",54950,"[193, 95, 314, 175]",valid,25.01,0.5,0.16688327631341685,0.00735800579480487,ok
1665,01887.jpeg,jpeg,1887,900,1200,4,"[[1, 379, 876, 379, 876, 718, 1, 718]]",296625,"[1, 379, 875, 339]",valid,27.47,0.48,0.15953749576373757,0.024172751650420356,ok
1666,01888.jpeg,jpeg,1888,1134,756,3,"[[240, 56, 1082, 56, 1082, 726, 240, 726]]",564140,"[240, 56, 842, 670]",valid,65.8,0.51,0.16837725183046856,0.027570361430824166,ok
1667,01889.jpeg,jpeg,1889,640,480,3,"[[1, 66, 640, 66, 640, 474, 1, 474]]",260712,"[1, 66, 639, 408]",valid,84.87,0.48,0.16140856055964053,0.012738345673154284,ok
1668,01890.jpeg,jpeg,1890,280,373,3,"[[53, 114, 234, 114, 234, 228, 53, 228]]",20634,"[53, 114, 181, 114]",valid,19.76,0.34,0.11229272584815878,0.00923112566193692,ok
1669,01892.jpeg,jpeg,1892,360,270,3,"[[1, 121, 359, 121, 359, 270, 1, 270]]",53342,"[1, 121, 358, 149]",valid,54.88,0.48,0.16140851018047822,0.023297441456969607,ok
1670,01893.jpeg,jpeg,1893,1280,800,3,"[[235, 53, 856, 53, 856, 498, 235, 498]]",276345,"[235, 53, 621, 445]",valid,26.99,0.57,0.18893326695261442,0.018027262365387604,ok
1671,01894.jpeg,jpeg,1894,576,768,3,"[[11, 222, 536, 222, 536, 439, 11, 439]]",113925,"[11, 222, 525, 217]",valid,25.75,0.37,0.12403606118373282,0.013581583172654756,ok
1672,01895.jpeg,jpeg,1895,561,476,4,"[[410, 229, 465, 229, 465, 287, 410, 287]]",3190,"[410, 229, 55, 58]",valid,1.19,0.66,0.21968395341080052,0.01467431704571535,ok
1673,01895.jpeg,jpeg,1895,561,476,4,"[[387, 275, 461, 275, 461, 385, 387, 385]]",8140,"[387, 275, 74, 110]",valid,3.05,0.66,0.21968395341080052,0.01467431704571535,ok
1674,01897.jpeg,jpeg,1897,730,581,4,"[[5, 380, 239, 380, 239, 500, 5, 500]]",28080,"[5, 380, 234, 120]",valid,6.62,0.63,0.2111664246487504,0.026014905268619295,ok
1675,01897.jpeg,jpeg,1897,730,581,4,"[[500, 13, 553, 13, 553, 102, 500, 102]]",4717,"[500, 13, 53, 89]",valid,1.11,0.63,0.2111664246487504,0.026014905268619295,ok
1676,01897.jpeg,jpeg,1897,730,581,4,"[[613, 273, 714, 273, 714, 452, 613, 452]]",18079,"[613, 273, 101, 179]",valid,4.26,0.63,0.2111664246487504,0.026014905268619295,ok
1677,01898.jpeg,jpeg,1898,624,468,3,"[[0, 55, 568, 55, 568, 468, 0, 468]]",234584,"[0, 55, 568, 413]",valid,80.33,0.45,0.15136998147933295,0.020265919161141975,ok
1678,01898.jpeg,jpeg,1898,624,468,3,"[[383, 0, 595, 0, 595, 208, 383, 208]]",44096,"[383, 0, 212, 208]",valid,15.1,0.45,0.15136998147933295,0.020265919161141975,ok
1679,01899.jpeg,jpeg,1899,250,201,3,"[[82, 16, 250, 16, 250, 201, 82, 201]]",31080,"[82, 16, 168, 185]",valid,61.85,0.35,0.11673803531362795,0.014596979903149019,ok
1680,01899.jpeg,jpeg,1899,250,201,3,"[[0, 1, 148, 1, 148, 201, 0, 201]]",29600,"[0, 1, 148, 200]",valid,58.91,0.35,0.11673803531362795,0.014596979903149019,ok
1681,01900.jpeg,jpeg,1900,581,436,3,"[[48, 116, 555, 116, 555, 378, 48, 378]]",132834,"[48, 116, 507, 262]",valid,52.44,0.5,0.16693939430530697,0.0032024898948566655,ok
1682,01901.jpeg,jpeg,1901,342,512,3,"[[28, 323, 334, 323, 334, 498, 28, 498]]",53550,"[28, 323, 306, 175]",valid,30.58,0.55,0.1825912309368192,0.036719850220176896,ok
1683,01901.jpeg,jpeg,1901,342,512,3,"[[86, 6, 301, 6, 301, 163, 86, 163]]",33755,"[86, 6, 215, 157]",valid,19.28,0.55,0.1825912309368192,0.036719850220176896,ok
1684,01902.jpeg,jpeg,1902,259,194,3,"[[18, 9, 239, 9, 239, 139, 18, 139]]",28730,"[18, 9, 221, 130]",valid,57.18,0.52,0.17348381908721508,0.00970460786564676,ok
1685,01905.jpeg,jpeg,1905,664,488,4,"[[449, 100, 497, 100, 497, 148, 449, 148]]",2304,"[449, 100, 48, 48]",valid,0.71,0.58,0.19175684980358595,0.006631751096448604,ok
1686,01905.jpeg,jpeg,1905,664,488,4,"[[431, 135, 492, 135, 492, 230, 431, 230]]",5795,"[431, 135, 61, 95]",valid,1.79,0.58,0.19175684980358595,0.006631751096448604,ok
1687,01905.jpeg,jpeg,1905,664,488,4,"[[392, 204, 456, 204, 456, 321, 392, 321]]",7488,"[392, 204, 64, 117]",valid,2.31,0.58,0.19175684980358595,0.006631751096448604,ok
1688,01906.jpeg,jpeg,1906,1300,866,3,"[[393, 90, 1136, 90, 1136, 612, 393, 612]]",387846,"[393, 90, 743, 522]",valid,34.45,0.58,0.19172447886005814,0.011148258731244042,ok
1689,01907.jpeg,jpeg,1907,800,451,3,"[[25, 133, 299, 133, 299, 250, 25, 250]]",32058,"[25, 133, 274, 117]",valid,8.89,0.47,0.1562492753938235,0.011317621587354252,ok
1690,01907.jpeg,jpeg,1907,800,451,3,"[[55, 198, 361, 198, 361, 342, 55, 342]]",44064,"[55, 198, 306, 144]",valid,12.21,0.47,0.1562492753938235,0.011317621587354252,ok
1691,01907.jpeg,jpeg,1907,800,451,3,"[[677, 81, 788, 81, 788, 184, 677, 184]]",11433,"[677, 81, 111, 103]",valid,3.17,0.47,0.1562492753938235,0.011317621587354252,ok
1692,01907.jpeg,jpeg,1907,800,451,3,"[[447, 259, 800, 259, 800, 451, 447, 451]]",67776,"[447, 259, 353, 192]",valid,18.78,0.47,0.1562492753938235,0.011317621587354252,ok
1693,01907.jpeg,jpeg,1907,800,451,3,"[[216, 74, 404, 74, 404, 198, 216, 198]]",23312,"[216, 74, 188, 124]",valid,6.46,0.47,0.1562492753938235,0.011317621587354252,ok
1694,01908.jpeg,jpeg,1908,611,401,4,"[[62, 53, 438, 53, 438, 247, 62, 247]]",72944,"[62, 53, 376, 194]",valid,29.77,0.48,0.1600623613457611,0.012484377318190354,ok
1695,01909.jpeg,jpeg,1909,600,321,3,"[[0, 43, 93, 43, 93, 163, 0, 163]]",11160,"[0, 43, 93, 120]",valid,5.79,0.42,0.14124250877228706,0.013152589809739268,ok
1696,01909.jpeg,jpeg,1909,600,321,3,"[[95, 70, 461, 70, 461, 282, 95, 282]]",77592,"[95, 70, 366, 212]",valid,40.29,0.42,0.14124250877228706,0.013152589809739268,ok
1697,01910.jpeg,jpeg,1910,1300,956,3,"[[0, 1, 1198, 1, 1198, 869, 0, 869]]",1039864,"[0, 1, 1198, 868]",valid,83.67,0.39,0.12850382858861822,0.03341565129508364,ok
1698,01912.jpeg,jpeg,1912,626,417,3,"[[251, 42, 494, 42, 494, 314, 251, 314]]",66096,"[251, 42, 243, 272]",valid,25.32,0.54,0.18025050735581422,0.012051081852668297,ok
1699,01913.jpeg,jpeg,1913,600,600,3,"[[0, 210, 472, 210, 472, 600, 0, 600]]",184080,"[0, 210, 472, 390]",valid,51.13,0.42,0.13949444444444448,0.015413820682950144,ok
1700,01913.jpeg,jpeg,1913,600,600,3,"[[256, 254, 600, 254, 600, 600, 256, 600]]",119024,"[256, 254, 344, 346]",valid,33.06,0.42,0.13949444444444448,0.015413820682950144,ok
1701,01915.jpeg,jpeg,1915,2000,1260,3,"[[0, 254, 2000, 254, 2000, 1259, 0, 1259]]",2010000,"[0, 254, 2000, 1005]",valid,79.76,0.46,0.15292408133623814,0.04214093564492317,ok
1702,01915.jpeg,jpeg,1915,2000,1260,3,"[[62, 11, 863, 11, 863, 780, 62, 780]]",615969,"[62, 11, 801, 769]",valid,24.44,0.46,0.15292408133623814,0.04214093564492317,ok
1703,01916.jpeg,jpeg,1916,424,283,3,"[[41, 38, 349, 38, 349, 262, 41, 262]]",68992,"[41, 38, 308, 224]",valid,57.5,0.51,0.16900518858119953,0.01710765602373187,ok
1704,01917.jpeg,jpeg,1917,512,347,3,"[[109, 59, 291, 59, 291, 208, 109, 208]]",27118,"[109, 59, 182, 149]",valid,15.26,0.55,0.18489242674134979,0.03455628555177101,ok
1705,01917.jpeg,jpeg,1917,512,347,3,"[[241, 88, 416, 88, 416, 220, 241, 220]]",23100,"[241, 88, 175, 132]",valid,13.0,0.55,0.18489242674134979,0.03455628555177101,ok
1706,01918.jpeg,jpeg,1918,436,418,4,"[[244, 235, 353, 235, 353, 362, 244, 362]]",13843,"[244, 235, 109, 127]",valid,7.6,0.5,0.16672942679844718,0.0222775509611542,ok
1707,01918.jpeg,jpeg,1918,436,418,4,"[[172, 108, 216, 108, 216, 175, 172, 175]]",2948,"[172, 108, 44, 67]",valid,1.62,0.5,0.16672942679844718,0.0222775509611542,ok
1708,01918.jpeg,jpeg,1918,436,418,4,"[[185, 79, 220, 79, 220, 113, 185, 113]]",1190,"[185, 79, 35, 34]",valid,0.65,0.5,0.16672942679844718,0.0222775509611542,ok
1709,01919.jpeg,jpeg,1919,454,510,4,"[[88, 274, 197, 274, 197, 420, 88, 420]]",15914,"[88, 274, 109, 146]",valid,6.87,0.62,0.2055306809026914,0.013649343542167526,ok
1710,01919.jpeg,jpeg,1919,454,510,4,"[[255, 125, 333, 125, 333, 234, 255, 234]]",8502,"[255, 125, 78, 109]",valid,3.67,0.62,0.2055306809026914,0.013649343542167526,ok
1711,01919.jpeg,jpeg,1919,454,510,4,"[[235, 224, 333, 224, 333, 361, 235, 361]]",13426,"[235, 224, 98, 137]",valid,5.8,0.62,0.2055306809026914,0.013649343542167526,ok
1712,01920.jpeg,jpeg,1920,1200,630,4,"[[736, 239, 1170, 239, 1170, 432, 736, 432]]",83762,"[736, 239, 434, 193]",valid,11.08,0.51,0.16968705432790399,0.034824718352631893,ok
1713,01920.jpeg,jpeg,1920,1200,630,4,"[[911, 402, 1200, 402, 1200, 556, 911, 556]]",44506,"[911, 402, 289, 154]",valid,5.89,0.51,0.16968705432790399,0.034824718352631893,ok
